Statistic Label,Year,Age Group,Sex,Road User Type,UNIT,VALUE
Injured Cassualties,2010,45 - 54 years,Male,Car passengers,Number,55
Injured Cassualties,2010,45 - 54 years,Male,Other road users,Number,71
Injured Cassualties,2010,45 - 54 years,Female,All road users,Number,385
Injured Cassualties,2010,45 - 54 years,Female,Pedestrians,Number,29
Injured Cassualties,2010,45 - 54 years,Female,Pedal cyclists,Number,9
Injured Cassualties,2010,45 - 54 years,Female,Motor cyclists,Number,4
Injured Cassualties,2010,45 - 54 years,Female,All Car users,Number,327
Injured Cassualties,2010,45 - 54 years,Female,Car drivers,Number,224
Injured Cassualties,2010,45 - 54 years,Female,Car passengers,Number,103
Injured Cassualties,2010,45 - 54 years,Female,Other road users,Number,16
Injured Cassualties,2010,55 - 64 years,Male,All road users,Number,301
Injured Cassualties,2010,55 - 64 years,Male,Pedestrians,Number,44
Injured Cassualties,2010,55 - 64 years,Male,Pedal cyclists,Number,26
Injured Cassualties,2010,55 - 64 years,Male,Motor cyclists,Number,20
Injured Cassualties,2010,55 - 64 years,Male,All Car users,Number,165
Injured Cassualties,2010,55 - 64 years,Male,Car drivers,Number,132
Injured Cassualties,2010,55 - 64 years,Male,Car passengers,Number,33
Injured Cassualties,2010,55 - 64 years,Male,Other road users,Number,46
Injured Cassualties,2010,55 - 64 years,Female,All road users,Number,291
Injured Cassualties,2010,55 - 64 years,Female,Pedestrians,Number,44
Injured Cassualties,2010,55 - 64 years,Female,Pedal cyclists,Number,6
Injured Cassualties,2010,55 - 64 years,Female,Motor cyclists,Number,0
Injured Cassualties,2010,55 - 64 years,Female,All Car users,Number,231
Injured Cassualties,2010,55 - 64 years,Female,Car drivers,Number,138
Injured Cassualties,2010,55 - 64 years,Female,Car passengers,Number,93
Injured Cassualties,2010,55 - 64 years,Female,Other road users,Number,10
Injured Cassualties,2010,65 years and over,Male,All road users,Number,278
Injured Cassualties,2010,65 years and over,Male,Pedestrians,Number,40
Injured Cassualties,2010,65 years and over,Male,Pedal cyclists,Number,14
Injured Cassualties,2010,65 years and over,Male,Motor cyclists,Number,4
Injured Cassualties,2010,65 years and over,Male,All Car users,Number,203
Injured Cassualties,2010,65 years and over,Male,Car drivers,Number,174
Injured Cassualties,2010,65 years and over,Male,Car passengers,Number,29
Injured Cassualties,2010,65 years and over,Male,Other road users,Number,17
Injured Cassualties,2010,65 years and over,Female,All road users,Number,266
Injured Cassualties,2010,65 years and over,Female,Pedestrians,Number,52
Injured Cassualties,2010,65 years and over,Female,Pedal cyclists,Number,0
Injured Cassualties,2010,65 years and over,Female,Motor cyclists,Number,0
Injured Cassualties,2010,65 years and over,Female,All Car users,Number,208
Injured Cassualties,2010,65 years and over,Female,Car drivers,Number,112
Injured Cassualties,2010,65 years and over,Female,Car passengers,Number,96
Injured Cassualties,2010,65 years and over,Female,Other road users,Number,6
Injured Cassualties,2010,Age unknown,Male,All road users,Number,42
Injured Cassualties,2010,Age unknown,Male,Pedestrians,Number,10
Injured Cassualties,2010,Age unknown,Male,Pedal cyclists,Number,7
Injured Cassualties,2010,Age unknown,Male,Motor cyclists,Number,3
Injured Cassualties,2010,Age unknown,Male,All Car users,Number,19
Injured Cassualties,2010,Age unknown,Male,Car drivers,Number,7
Injured Cassualties,2010,Age unknown,Male,Car passengers,Number,12
Injured Cassualties,2010,Age unknown,Male,Other road users,Number,3
Injured Cassualties,2010,Age unknown,Female,All road users,Number,26
Injured Cassualties,2010,Age unknown,Female,Pedestrians,Number,6
Injured Cassualties,2010,Age unknown,Female,Pedal cyclists,Number,0
Injured Cassualties,2010,Age unknown,Female,Motor cyclists,Number,0
Injured Cassualties,2010,Age unknown,Female,All Car users,Number,18
Injured Cassualties,2010,Age unknown,Female,Car drivers,Number,7
Injured Cassualties,2010,Age unknown,Female,Car passengers,Number,11
Injured Cassualties,2010,Age unknown,Female,Other road users,Number,2
Injured Cassualties,2011,All ages,Male,All road users,Number,3969
Injured Cassualties,2011,All ages,Male,Pedestrians,Number,534
Injured Cassualties,2011,All ages,Male,Pedal cyclists,Number,289
Injured Cassualties,2011,All ages,Male,Motor cyclists,Number,279
Injured Cassualties,2011,All ages,Male,All Car users,Number,2356
Injured Cassualties,2011,All ages,Male,Car drivers,Number,1481
Injured Cassualties,2011,All ages,Male,Car passengers,Number,875
Injured Cassualties,2011,All ages,Male,Other road users,Number,511
Injured Cassualties,2011,All ages,Female,All road users,Number,2936
Injured Cassualties,2011,All ages,Female,Pedestrians,Number,383
Injured Cassualties,2011,All ages,Female,Pedal cyclists,Number,89
Injured Cassualties,2011,All ages,Female,Motor cyclists,Number,32
Injured Cassualties,2011,All ages,Female,All Car users,Number,2323
Injured Cassualties,2011,All ages,Female,Car drivers,Number,1365
Injured Cassualties,2011,All ages,Female,Car passengers,Number,958
Injured Cassualties,2011,All ages,Female,Other road users,Number,109
Injured Cassualties,2011,0 - 5 years,Male,All road users,Number,98
Injured Cassualties,2011,0 - 5 years,Male,Pedestrians,Number,39
Injured Cassualties,2011,0 - 5 years,Male,Pedal cyclists,Number,3
Injured Cassualties,2011,0 - 5 years,Male,Motor cyclists,Number,0
Injured Cassualties,2011,0 - 5 years,Male,All Car users,Number,54
Injured Cassualties,2011,0 - 5 years,Male,Car drivers,Number,0
Injured Cassualties,2011,0 - 5 years,Male,Car passengers,Number,54
Injured Cassualties,2011,0 - 5 years,Male,Other road users,Number,2
Injured Cassualties,2011,0 - 5 years,Female,All road users,Number,93
Injured Cassualties,2011,0 - 5 years,Female,Pedestrians,Number,24
Injured Cassualties,2011,0 - 5 years,Female,Pedal cyclists,Number,0
Injured Cassualties,2011,0 - 5 years,Female,Motor cyclists,Number,0
Injured Cassualties,2011,0 - 5 years,Female,All Car users,Number,69
Injured Cassualties,2011,0 - 5 years,Female,Car drivers,Number,0
Injured Cassualties,2011,0 - 5 years,Female,Car passengers,Number,69
Injured Cassualties,2011,0 - 5 years,Female,Other road users,Number,0
Injured Cassualties,2011,6 - 9 years,Male,All road users,Number,111
Injured Cassualties,2011,6 - 9 years,Male,Pedestrians,Number,45
Injured Cassualties,2011,6 - 9 years,Male,Pedal cyclists,Number,18
Injured Cassualties,2011,6 - 9 years,Male,Motor cyclists,Number,0
Injured Cassualties,2011,6 - 9 years,Male,All Car users,Number,40
Injured Cassualties,2011,6 - 9 years,Male,Car drivers,Number,0
Injured Cassualties,2011,6 - 9 years,Male,Car passengers,Number,40
Injured Cassualties,2011,6 - 9 years,Male,Other road users,Number,8
Injured Cassualties,2011,6 - 9 years,Female,All road users,Number,74
Injured Cassualties,2011,6 - 9 years,Female,Pedestrians,Number,23
Injured Cassualties,2011,6 - 9 years,Female,Pedal cyclists,Number,2
Injured Cassualties,2011,6 - 9 years,Female,Motor cyclists,Number,0
Injured Cassualties,2011,6 - 9 years,Female,All Car users,Number,49
Injured Cassualties,2011,6 - 9 years,Female,Car drivers,Number,0
Injured Cassualties,2011,6 - 9 years,Female,Car passengers,Number,49
Injured Cassualties,2011,6 - 9 years,Female,Other road users,Number,0
Injured Cassualties,2011,10 - 14 years,Male,All road users,Number,149
Injured Cassualties,2011,10 - 14 years,Male,Pedestrians,Number,51
Injured Cassualties,2011,10 - 14 years,Male,Pedal cyclists,Number,25
Injured Cassualties,2011,10 - 14 years,Male,Motor cyclists,Number,2
Injured Cassualties,2011,10 - 14 years,Male,All Car users,Number,54
Injured Cassualties,2011,10 - 14 years,Male,Car drivers,Number,0
Injured Cassualties,2011,10 - 14 years,Male,Car passengers,Number,54
Injured Cassualties,2011,10 - 14 years,Male,Other road users,Number,17
Injured Cassualties,2011,10 - 14 years,Female,All road users,Number,98
Injured Cassualties,2011,10 - 14 years,Female,Pedestrians,Number,43
Injured Cassualties,2011,10 - 14 years,Female,Pedal cyclists,Number,2
Injured Cassualties,2011,10 - 14 years,Female,Motor cyclists,Number,0
Injured Cassualties,2011,10 - 14 years,Female,All Car users,Number,52
Injured Cassualties,2011,10 - 14 years,Female,Car drivers,Number,0
Injured Cassualties,2011,10 - 14 years,Female,Car passengers,Number,52
Injured Cassualties,2011,10 - 14 years,Female,Other road users,Number,1
Injured Cassualties,2011,15 - 17 years,Male,All road users,Number,179
Injured Cassualties,2011,15 - 17 years,Male,Pedestrians,Number,20
Injured Cassualties,2011,15 - 17 years,Male,Pedal cyclists,Number,14
Injured Cassualties,2011,15 - 17 years,Male,Motor cyclists,Number,6
Injured Cassualties,2011,15 - 17 years,Male,All Car users,Number,112
Injured Cassualties,2011,15 - 17 years,Male,Car drivers,Number,33
Injured Cassualties,2011,15 - 17 years,Male,Car passengers,Number,79
Injured Cassualties,2011,15 - 17 years,Male,Other road users,Number,27
Injured Cassualties,2011,15 - 17 years,Female,All road users,Number,109
Injured Cassualties,2011,15 - 17 years,Female,Pedestrians,Number,23
Injured Cassualties,2011,15 - 17 years,Female,Pedal cyclists,Number,2
Injured Cassualties,2011,15 - 17 years,Female,Motor cyclists,Number,1
Injured Cassualties,2011,15 - 17 years,Female,All Car users,Number,80
Injured Cassualties,2011,15 - 17 years,Female,Car drivers,Number,13
Injured Cassualties,2011,15 - 17 years,Female,Car passengers,Number,67
Injured Cassualties,2011,15 - 17 years,Female,Other road users,Number,3
Injured Cassualties,2011,18 - 20 years,Male,All road users,Number,408
Injured Cassualties,2011,18 - 20 years,Male,Pedestrians,Number,42
Injured Cassualties,2011,18 - 20 years,Male,Pedal cyclists,Number,13
Injured Cassualties,2011,18 - 20 years,Male,Motor cyclists,Number,17
Injured Cassualties,2011,18 - 20 years,Male,All Car users,Number,288
Injured Cassualties,2011,18 - 20 years,Male,Car drivers,Number,145
Injured Cassualties,2011,18 - 20 years,Male,Car passengers,Number,143
Injured Cassualties,2011,18 - 20 years,Male,Other road users,Number,48
Injured Cassualties,2011,18 - 20 years,Female,All road users,Number,271
Injured Cassualties,2011,18 - 20 years,Female,Pedestrians,Number,22
Injured Cassualties,2011,18 - 20 years,Female,Pedal cyclists,Number,6
Injured Cassualties,2011,18 - 20 years,Female,Motor cyclists,Number,2
Injured Cassualties,2011,18 - 20 years,Female,All Car users,Number,232
Injured Cassualties,2011,18 - 20 years,Female,Car drivers,Number,104
Injured Cassualties,2011,18 - 20 years,Female,Car passengers,Number,128
Injured Cassualties,2011,18 - 20 years,Female,Other road users,Number,9
Injured Cassualties,2011,21 - 24 years,Male,All road users,Number,459
Injured Cassualties,2011,21 - 24 years,Male,Pedestrians,Number,43
Injured Cassualties,2011,21 - 24 years,Male,Pedal cyclists,Number,22
Injured Cassualties,2011,21 - 24 years,Male,Motor cyclists,Number,28
Injured Cassualties,2011,21 - 24 years,Male,All Car users,Number,320
Injured Cassualties,2011,21 - 24 years,Male,Car drivers,Number,179
Injured Cassualties,2011,21 - 24 years,Male,Car passengers,Number,141
Injured Cassualties,2011,21 - 24 years,Male,Other road users,Number,46
Injured Cassualties,2011,21 - 24 years,Female,All road users,Number,351
Injured Cassualties,2011,21 - 24 years,Female,Pedestrians,Number,17
Injured Cassualties,2011,21 - 24 years,Female,Pedal cyclists,Number,11
Injured Cassualties,2011,21 - 24 years,Female,Motor cyclists,Number,4
Injured Cassualties,2011,21 - 24 years,Female,All Car users,Number,303
Injured Cassualties,2011,21 - 24 years,Female,Car drivers,Number,177
Injured Cassualties,2011,21 - 24 years,Female,Car passengers,Number,126
Injured Cassualties,2011,21 - 24 years,Female,Other road users,Number,16
Injured Cassualties,2011,25 - 34 years,Male,All road users,Number,951
Injured Cassualties,2011,25 - 34 years,Male,Pedestrians,Number,99
Injured Cassualties,2011,25 - 34 years,Male,Pedal cyclists,Number,61
Injured Cassualties,2011,25 - 34 years,Male,Motor cyclists,Number,87
Injured Cassualties,2011,25 - 34 years,Male,All Car users,Number,567
Injured Cassualties,2011,25 - 34 years,Male,Car drivers,Number,379
Injured Cassualties,2011,25 - 34 years,Male,Car passengers,Number,188
Injured Cassualties,2011,25 - 34 years,Male,Other road users,Number,137
Injured Cassualties,2011,25 - 34 years,Female,All road users,Number,669
Injured Cassualties,2011,25 - 34 years,Female,Pedestrians,Number,53
Injured Cassualties,2011,25 - 34 years,Female,Pedal cyclists,Number,29
Injured Cassualties,2011,25 - 34 years,Female,Motor cyclists,Number,10
Injured Cassualties,2011,25 - 34 years,Female,All Car users,Number,545
Injured Cassualties,2011,25 - 34 years,Female,Car drivers,Number,370
Injured Cassualties,2011,25 - 34 years,Female,Car passengers,Number,175
Injured Cassualties,2011,25 - 34 years,Female,Other road users,Number,32
Injured Cassualties,2011,35 - 44 years,Male,All road users,Number,606
Injured Cassualties,2011,35 - 44 years,Male,Pedestrians,Number,39
Injured Cassualties,2011,35 - 44 years,Male,Pedal cyclists,Number,50
Injured Cassualties,2011,35 - 44 years,Male,Motor cyclists,Number,62
Injured Cassualties,2011,35 - 44 years,Male,All Car users,Number,362
Injured Cassualties,2011,35 - 44 years,Male,Car drivers,Number,291
Injured Cassualties,2011,35 - 44 years,Male,Car passengers,Number,71
Injured Cassualties,2011,35 - 44 years,Male,Other road users,Number,93
Injured Cassualties,2011,35 - 44 years,Female,All road users,Number,434
Injured Cassualties,2011,35 - 44 years,Female,Pedestrians,Number,28
Injured Cassualties,2011,35 - 44 years,Female,Pedal cyclists,Number,14
Injured Cassualties,2011,35 - 44 years,Female,Motor cyclists,Number,6
Injured Cassualties,2011,35 - 44 years,Female,All Car users,Number,366
Injured Cassualties,2011,35 - 44 years,Female,Car drivers,Number,294
Injured Cassualties,2011,35 - 44 years,Female,Car passengers,Number,72
Injured Cassualties,2011,35 - 44 years,Female,Other road users,Number,20
Injured Cassualties,2011,45 - 54 years,Male,All road users,Number,422
Injured Cassualties,2011,45 - 54 years,Male,Pedestrians,Number,50
Injured Cassualties,2011,45 - 54 years,Male,Pedal cyclists,Number,44
Injured Cassualties,2011,45 - 54 years,Male,Motor cyclists,Number,43
Injured Cassualties,2011,45 - 54 years,Male,All Car users,Number,227
Injured Cassualties,2011,45 - 54 years,Male,Car drivers,Number,191
Injured Cassualties,2011,45 - 54 years,Male,Car passengers,Number,36
Injured Cassualties,2011,45 - 54 years,Male,Other road users,Number,58
Injured Cassualties,2011,45 - 54 years,Female,All road users,Number,324
Injured Cassualties,2011,45 - 54 years,Female,Pedestrians,Number,35
Injured Cassualties,2011,45 - 54 years,Female,Pedal cyclists,Number,15
Injured Cassualties,2011,45 - 54 years,Female,Motor cyclists,Number,3
Injured Cassualties,2011,45 - 54 years,Female,All Car users,Number,258
Injured Cassualties,2011,45 - 54 years,Female,Car drivers,Number,183
Injured Cassualties,2011,45 - 54 years,Female,Car passengers,Number,75
Injured Cassualties,2011,45 - 54 years,Female,Other road users,Number,13
Injured Cassualties,2011,55 - 64 years,Male,All road users,Number,270
Injured Cassualties,2011,55 - 64 years,Male,Pedestrians,Number,51
Injured Cassualties,2011,55 - 64 years,Male,Pedal cyclists,Number,21
Injured Cassualties,2011,55 - 64 years,Male,Motor cyclists,Number,23
Injured Cassualties,2011,55 - 64 years,Male,All Car users,Number,133
Injured Cassualties,2011,55 - 64 years,Male,Car drivers,Number,101
Injured Cassualties,2011,55 - 64 years,Male,Car passengers,Number,32
Injured Cassualties,2011,55 - 64 years,Male,Other road users,Number,42
Injured Cassualties,2011,55 - 64 years,Female,All road users,Number,231
Injured Cassualties,2011,55 - 64 years,Female,Pedestrians,Number,36
Injured Cassualties,2011,55 - 64 years,Female,Pedal cyclists,Number,6
